Id_Sample,AdviceResult,TrueResult,Metric,SendedBy
27647,1.0,1.0,VP,IDS 1
27648,0.0,1.0,FN,IDS 1
27650,1.0,1.0,VP,IDS 1
27652,1.0,1.0,VP,IDS 1
27655,1.0,1.0,VP,IDS 1
27657,1.0,1.0,VP,IDS 1
27659,1.0,1.0,VP,IDS 1
27660,1.0,1.0,VP,IDS 1
27662,1.0,1.0,VP,IDS 1
27664,1.0,1.0,VP,IDS 1
27985,1.0,1.0,VP,IDS 1
27987,1.0,1.0,VP,IDS 1
27988,1.0,1.0,VP,IDS 1
27990,1.0,1.0,VP,IDS 1
27991,1.0,1.0,VP,IDS 1
27995,1.0,1.0,VP,IDS 1
27996,1.0,1.0,VP,IDS 1
27997,1.0,1.0,VP,IDS 1
28000,1.0,1.0,VP,IDS 1
28001,1.0,1.0,VP,IDS 1
28002,1.0,1.0,VP,IDS 1
28003,0.0,1.0,FN,IDS 1
28004,0.0,1.0,FN,IDS 1
28105,1.0,1.0,VP,IDS 1
28106,0.0,1.0,FN,IDS 1
28107,0.0,1.0,FN,IDS 1
28109,1.0,1.0,VP,IDS 1
28113,0.0,1.0,FN,IDS 1
28115,1.0,1.0,VP,IDS 1
28117,1.0,1.0,VP,IDS 1
28118,1.0,1.0,VP,IDS 1
28122,1.0,1.0,VP,IDS 1
28123,1.0,1.0,VP,IDS 1
28124,0.0,1.0,FN,IDS 1
28126,1.0,1.0,VP,IDS 1
28131,1.0,1.0,VP,IDS 1
28132,1.0,1.0,VP,IDS 1
28133,1.0,1.0,VP,IDS 1
28137,1.0,1.0,VP,IDS 1
28138,0.0,1.0,FN,IDS 1
28140,1.0,1.0,VP,IDS 1
28142,1.0,1.0,VP,IDS 1
28144,1.0,1.0,VP,IDS 1
28145,1.0,1.0,VP,IDS 1
28146,1.0,1.0,VP,IDS 1
28148,1.0,1.0,VP,IDS 1
28149,1.0,1.0,VP,IDS 1
28152,1.0,1.0,VP,IDS 1
28153,1.0,1.0,VP,IDS 1
28154,1.0,1.0,VP,IDS 1
28156,1.0,1.0,VP,IDS 1
28157,1.0,1.0,VP,IDS 1
28187,1.0,1.0,VP,IDS 1
28188,1.0,1.0,VP,IDS 1
28190,1.0,1.0,VP,IDS 1
28195,1.0,1.0,VP,IDS 1
28196,1.0,1.0,VP,IDS 1
28198,0.0,1.0,FN,IDS 1
28199,0.0,1.0,FN,IDS 1
28200,1.0,1.0,VP,IDS 1
28201,1.0,1.0,VP,IDS 1
28203,1.0,1.0,VP,IDS 1
28204,1.0,1.0,VP,IDS 1
28208,1.0,1.0,VP,IDS 1
28209,1.0,1.0,VP,IDS 1
28210,1.0,1.0,VP,IDS 1
28212,1.0,1.0,VP,IDS 1
28213,1.0,1.0,VP,IDS 1
28215,1.0,1.0,VP,IDS 1
28216,1.0,1.0,VP,IDS 1
28217,1.0,1.0,VP,IDS 1
28219,1.0,1.0,VP,IDS 1
28220,1.0,1.0,VP,IDS 1
28416,1.0,1.0,VP,IDS 1
28417,1.0,1.0,VP,IDS 1
28421,1.0,1.0,VP,IDS 1
28422,1.0,1.0,VP,IDS 1
28425,1.0,1.0,VP,IDS 1
28426,1.0,1.0,VP,IDS 1
28428,1.0,1.0,VP,IDS 1
28430,1.0,1.0,VP,IDS 1
28431,1.0,1.0,VP,IDS 1
28432,1.0,1.0,VP,IDS 1
28434,1.0,1.0,VP,IDS 1
28436,1.0,1.0,VP,IDS 1
28439,1.0,1.0,VP,IDS 1
28440,1.0,1.0,VP,IDS 1
28443,1.0,1.0,VP,IDS 1
28444,1.0,1.0,VP,IDS 1
28561,0.0,1.0,FN,IDS 1
28564,1.0,1.0,VP,IDS 1
28565,1.0,1.0,VP,IDS 1
28566,1.0,1.0,VP,IDS 1
28567,1.0,1.0,VP,IDS 1
28569,1.0,1.0,VP,IDS 1
28572,1.0,1.0,VP,IDS 1
28573,1.0,1.0,VP,IDS 1
28577,1.0,1.0,VP,IDS 1
28578,1.0,1.0,VP,IDS 1
28579,1.0,1.0,VP,IDS 1
28580,0.0,1.0,FN,IDS 1
28581,1.0,1.0,VP,IDS 1
28584,0.0,1.0,FN,IDS 1
28585,1.0,1.0,VP,IDS 1
28586,1.0,1.0,VP,IDS 1
28587,1.0,1.0,VP,IDS 1
28589,1.0,1.0,VP,IDS 1
28591,1.0,1.0,VP,IDS 1
28594,1.0,1.0,VP,IDS 1
28595,1.0,1.0,VP,IDS 1
28596,1.0,1.0,VP,IDS 1
28598,1.0,1.0,VP,IDS 1
28599,1.0,1.0,VP,IDS 1
28600,1.0,1.0,VP,IDS 1
28602,0.0,1.0,FN,IDS 1
28708,1.0,1.0,VP,IDS 1
28709,1.0,1.0,VP,IDS 1
28710,1.0,1.0,VP,IDS 1
28711,1.0,1.0,VP,IDS 1
28712,1.0,1.0,VP,IDS 1
28713,1.0,1.0,VP,IDS 1
28714,1.0,1.0,VP,IDS 1
28715,1.0,1.0,VP,IDS 1
28716,1.0,1.0,VP,IDS 1
28717,1.0,1.0,VP,IDS 1
28720,1.0,1.0,VP,IDS 1
28721,1.0,1.0,VP,IDS 1
28722,1.0,1.0,VP,IDS 1
28723,1.0,1.0,VP,IDS 1
28724,1.0,1.0,VP,IDS 1
28725,1.0,1.0,VP,IDS 1
28730,1.0,1.0,VP,IDS 1
28731,1.0,1.0,VP,IDS 1
28732,1.0,1.0,VP,IDS 1
28733,1.0,1.0,VP,IDS 1
28734,0.0,1.0,FN,IDS 1
28735,1.0,1.0,VP,IDS 1
28738,1.0,1.0,VP,IDS 1
28739,1.0,1.0,VP,IDS 1
28740,1.0,1.0,VP,IDS 1
28741,1.0,1.0,VP,IDS 1
28743,1.0,1.0,VP,IDS 1
28744,1.0,1.0,VP,IDS 1
28746,1.0,1.0,VP,IDS 1
28751,1.0,1.0,VP,IDS 1
28752,1.0,1.0,VP,IDS 1
28753,1.0,1.0,VP,IDS 1
28756,1.0,1.0,VP,IDS 1
28757,1.0,1.0,VP,IDS 1
28762,1.0,1.0,VP,IDS 1
28763,1.0,1.0,VP,IDS 1
28764,1.0,1.0,VP,IDS 1
28934,1.0,1.0,VP,IDS 1
28935,1.0,1.0,VP,IDS 1
28936,0.0,1.0,FN,IDS 1
28937,1.0,1.0,VP,IDS 1
28938,1.0,1.0,VP,IDS 1
28939,1.0,1.0,VP,IDS 1
28940,1.0,1.0,VP,IDS 1
28941,1.0,1.0,VP,IDS 1
28942,1.0,1.0,VP,IDS 1
28943,1.0,1.0,VP,IDS 1
28945,1.0,1.0,VP,IDS 1
28947,1.0,1.0,VP,IDS 1
28949,1.0,1.0,VP,IDS 1
28950,1.0,1.0,VP,IDS 1
28951,1.0,1.0,VP,IDS 1
28953,1.0,1.0,VP,IDS 1
28956,1.0,1.0,VP,IDS 1
28958,1.0,1.0,VP,IDS 1
28960,1.0,1.0,VP,IDS 1
28962,1.0,1.0,VP,IDS 1
28963,1.0,1.0,VP,IDS 1
28964,0.0,1.0,FN,IDS 1
28965,1.0,1.0,VP,IDS 1
28966,1.0,1.0,VP,IDS 1
28967,1.0,1.0,VP,IDS 1
28968,1.0,1.0,VP,IDS 1
29185,1.0,1.0,VP,IDS 1
29186,1.0,1.0,VP,IDS 1
29187,0.0,1.0,FN,IDS 1
29188,0.0,1.0,FN,IDS 1
29189,1.0,1.0,VP,IDS 1
29191,1.0,1.0,VP,IDS 1
29192,1.0,1.0,VP,IDS 1
29193,1.0,1.0,VP,IDS 1
29194,1.0,1.0,VP,IDS 1
29195,1.0,1.0,VP,IDS 1
29200,1.0,1.0,VP,IDS 1
29202,1.0,1.0,VP,IDS 1
29203,1.0,1.0,VP,IDS 1
29204,1.0,1.0,VP,IDS 1
29206,0.0,1.0,FN,IDS 1
29207,1.0,1.0,VP,IDS 1
29208,1.0,1.0,VP,IDS 1
29211,1.0,1.0,VP,IDS 1
29212,1.0,1.0,VP,IDS 1
29213,1.0,1.0,VP,IDS 1
29214,1.0,1.0,VP,IDS 1
29378,0.0,1.0,FN,IDS 1
29379,1.0,1.0,VP,IDS 1
29381,1.0,1.0,VP,IDS 1
29382,0.0,1.0,FN,IDS 1
29383,1.0,1.0,VP,IDS 1
29384,1.0,1.0,VP,IDS 1
29385,1.0,1.0,VP,IDS 1
29387,1.0,1.0,VP,IDS 1
29388,1.0,1.0,VP,IDS 1
29389,1.0,1.0,VP,IDS 1
29390,1.0,1.0,VP,IDS 1
29392,1.0,1.0,VP,IDS 1
29393,1.0,1.0,VP,IDS 1
29394,1.0,1.0,VP,IDS 1
29395,1.0,1.0,VP,IDS 1
29396,1.0,1.0,VP,IDS 1
29397,1.0,1.0,VP,IDS 1
29400,1.0,1.0,VP,IDS 1
29401,1.0,1.0,VP,IDS 1
29402,0.0,1.0,FN,IDS 1
29404,1.0,1.0,VP,IDS 1
29405,1.0,1.0,VP,IDS 1
29407,1.0,1.0,VP,IDS 1
29408,1.0,1.0,VP,IDS 1
29409,1.0,1.0,VP,IDS 1
29410,0.0,1.0,FN,IDS 1
29412,1.0,1.0,VP,IDS 1
29413,1.0,1.0,VP,IDS 1
29415,1.0,1.0,VP,IDS 1
29418,1.0,1.0,VP,IDS 1
29420,1.0,1.0,VP,IDS 1
29421,1.0,1.0,VP,IDS 1
29423,1.0,1.0,VP,IDS 1
29425,1.0,1.0,VP,IDS 1
29426,1.0,1.0,VP,IDS 1
29427,1.0,1.0,VP,IDS 1
29428,1.0,1.0,VP,IDS 1
29431,0.0,1.0,FN,IDS 1
29433,1.0,1.0,VP,IDS 1
29435,1.0,1.0,VP,IDS 1
29436,1.0,1.0,VP,IDS 1
29438,1.0,1.0,VP,IDS 1
29614,0.0,1.0,FN,IDS 1
29615,1.0,1.0,VP,IDS 1
29616,1.0,1.0,VP,IDS 1
29617,1.0,1.0,VP,IDS 1
29618,1.0,1.0,VP,IDS 1
29620,1.0,1.0,VP,IDS 1
29622,1.0,1.0,VP,IDS 1
29623,0.0,1.0,FN,IDS 1
29625,1.0,1.0,VP,IDS 1
29627,1.0,1.0,VP,IDS 1
29629,1.0,1.0,VP,IDS 1
29631,1.0,1.0,VP,IDS 1
29632,0.0,1.0,FN,IDS 1
29633,1.0,1.0,VP,IDS 1
29635,1.0,1.0,VP,IDS 1
29636,1.0,1.0,VP,IDS 1
29641,1.0,1.0,VP,IDS 1
29642,1.0,1.0,VP,IDS 1
29643,1.0,1.0,VP,IDS 1
29645,0.0,1.0,FN,IDS 1
29647,1.0,1.0,VP,IDS 1
29717,1.0,1.0,VP,IDS 1
29720,1.0,1.0,VP,IDS 1
29724,1.0,1.0,VP,IDS 1
29725,1.0,1.0,VP,IDS 1
29726,0.0,1.0,FN,IDS 1
29728,1.0,1.0,VP,IDS 1
29731,1.0,1.0,VP,IDS 1
29732,1.0,1.0,VP,IDS 1
29733,0.0,1.0,FN,IDS 1
29734,1.0,1.0,VP,IDS 1
29735,1.0,1.0,VP,IDS 1
29737,1.0,1.0,VP,IDS 1
29738,1.0,1.0,VP,IDS 1
29739,1.0,1.0,VP,IDS 1
29741,1.0,1.0,VP,IDS 1
29746,1.0,1.0,VP,IDS 1
29748,1.0,1.0,VP,IDS 1
29751,1.0,1.0,VP,IDS 1
29752,1.0,1.0,VP,IDS 1
29755,1.0,1.0,VP,IDS 1
29757,1.0,1.0,VP,IDS 1
27955,1.0,1.0,VP,IDS 1
27956,1.0,1.0,VP,IDS 1
27957,1.0,1.0,VP,IDS 1
27958,1.0,1.0,VP,IDS 1
27960,1.0,1.0,VP,IDS 1
27962,1.0,1.0,VP,IDS 1
27963,1.0,1.0,VP,IDS 1
27964,1.0,1.0,VP,IDS 1
27965,1.0,1.0,VP,IDS 1
27968,1.0,1.0,VP,IDS 1
28005,1.0,1.0,VP,IDS 1
28006,1.0,1.0,VP,IDS 1
28007,1.0,1.0,VP,IDS 1
28008,1.0,1.0,VP,IDS 1
28009,0.0,1.0,FN,IDS 1
28010,1.0,1.0,VP,IDS 1
28011,1.0,1.0,VP,IDS 1
28012,1.0,1.0,VP,IDS 1
28013,1.0,1.0,VP,IDS 1
28014,1.0,1.0,VP,IDS 1
28015,0.0,1.0,FN,IDS 1
28016,1.0,1.0,VP,IDS 1
28017,1.0,1.0,VP,IDS 1
28018,1.0,1.0,VP,IDS 1
28019,1.0,1.0,VP,IDS 1
28021,1.0,1.0,VP,IDS 1
28024,1.0,1.0,VP,IDS 1
28026,1.0,1.0,VP,IDS 1
28028,1.0,1.0,VP,IDS 1
28031,1.0,1.0,VP,IDS 1
28032,1.0,1.0,VP,IDS 1
28067,1.0,1.0,VP,IDS 1
28070,1.0,1.0,VP,IDS 1
28071,0.0,1.0,FN,IDS 1
28074,1.0,1.0,VP,IDS 1
28075,1.0,1.0,VP,IDS 1
28076,1.0,1.0,VP,IDS 1
28077,1.0,1.0,VP,IDS 1
28080,1.0,1.0,VP,IDS 1
28081,1.0,1.0,VP,IDS 1
28082,0.0,1.0,FN,IDS 1
28084,1.0,1.0,VP,IDS 1
28086,1.0,1.0,VP,IDS 1
28088,1.0,1.0,VP,IDS 1
28089,1.0,1.0,VP,IDS 1
28090,1.0,1.0,VP,IDS 1
28091,1.0,1.0,VP,IDS 1
28095,0.0,1.0,FN,IDS 1
28097,1.0,1.0,VP,IDS 1
28101,1.0,1.0,VP,IDS 1
28102,1.0,1.0,VP,IDS 1
28103,1.0,1.0,VP,IDS 1
28326,1.0,1.0,VP,IDS 1
28327,0.0,1.0,FN,IDS 1
28328,0.0,1.0,FN,IDS 1
28329,1.0,1.0,VP,IDS 1
28331,1.0,1.0,VP,IDS 1
28332,1.0,1.0,VP,IDS 1
28333,1.0,1.0,VP,IDS 1
28339,1.0,1.0,VP,IDS 1
28340,1.0,1.0,VP,IDS 1
28341,1.0,1.0,VP,IDS 1
28345,1.0,1.0,VP,IDS 1
28347,1.0,1.0,VP,IDS 1
28353,1.0,1.0,VP,IDS 1
28355,1.0,1.0,VP,IDS 1
28358,1.0,1.0,VP,IDS 1
28360,1.0,1.0,VP,IDS 1
28361,1.0,1.0,VP,IDS 1
28362,1.0,1.0,VP,IDS 1
28363,1.0,1.0,VP,IDS 1
28364,1.0,1.0,VP,IDS 1
28367,1.0,1.0,VP,IDS 1
28482,1.0,1.0,VP,IDS 1
28483,0.0,1.0,FN,IDS 1
28485,1.0,1.0,VP,IDS 1
28486,1.0,1.0,VP,IDS 1
28487,0.0,1.0,FN,IDS 1
28488,1.0,1.0,VP,IDS 1
28491,1.0,1.0,VP,IDS 1
28493,1.0,1.0,VP,IDS 1
28496,1.0,1.0,VP,IDS 1
28497,1.0,1.0,VP,IDS 1
28498,1.0,1.0,VP,IDS 1
29583,1.0,1.0,VP,IDS 1
29584,0.0,1.0,FN,IDS 1
29585,1.0,1.0,VP,IDS 1
29588,1.0,1.0,VP,IDS 1
29590,1.0,1.0,VP,IDS 1
29591,1.0,1.0,VP,IDS 1
29593,0.0,1.0,FN,IDS 1
29595,1.0,1.0,VP,IDS 1
29597,0.0,1.0,FN,IDS 1
29598,1.0,1.0,VP,IDS 1
29599,1.0,1.0,VP,IDS 1
29600,1.0,1.0,VP,IDS 1
29601,1.0,1.0,VP,IDS 1
29606,1.0,1.0,VP,IDS 1
29607,1.0,1.0,VP,IDS 1
29608,1.0,1.0,VP,IDS 1
29609,1.0,1.0,VP,IDS 1
29610,1.0,1.0,VP,IDS 1
29613,1.0,1.0,VP,IDS 1
29679,1.0,1.0,VP,IDS 1
29680,1.0,1.0,VP,IDS 1
29681,1.0,1.0,VP,IDS 1
29690,1.0,1.0,VP,IDS 1
29691,0.0,1.0,FN,IDS 1
29694,1.0,1.0,VP,IDS 1
29695,1.0,1.0,VP,IDS 1
29697,0.0,1.0,FN,IDS 1
29698,1.0,1.0,VP,IDS 1
29699,1.0,1.0,VP,IDS 1
29700,1.0,1.0,VP,IDS 1
29701,1.0,1.0,VP,IDS 1
29702,1.0,1.0,VP,IDS 1
29703,1.0,1.0,VP,IDS 1
29704,1.0,1.0,VP,IDS 1
29705,1.0,1.0,VP,IDS 1
29706,1.0,1.0,VP,IDS 1
29707,1.0,1.0,VP,IDS 1
29710,1.0,1.0,VP,IDS 1
29714,1.0,1.0,VP,IDS 1
29715,1.0,1.0,VP,IDS 1
29758,1.0,1.0,VP,IDS 1
29760,1.0,1.0,VP,IDS 1
30113,2.0,2.0,VP,IDS 1
30114,2.0,2.0,VP,IDS 1
30115,2.0,2.0,VP,IDS 1
30116,2.0,2.0,VP,IDS 1
30118,2.0,2.0,VP,IDS 1
30119,2.0,2.0,VP,IDS 1
30120,2.0,2.0,VP,IDS 1
30121,2.0,2.0,VP,IDS 1
30123,2.0,2.0,VP,IDS 1
30125,2.0,2.0,VP,IDS 1
30126,2.0,2.0,VP,IDS 1
30127,2.0,2.0,VP,IDS 1
30128,2.0,2.0,VP,IDS 1
30129,2.0,2.0,VP,IDS 1
30130,2.0,2.0,VP,IDS 1
30131,2.0,2.0,VP,IDS 1
30132,2.0,2.0,VP,IDS 1
30133,2.0,2.0,VP,IDS 1
30134,2.0,2.0,VP,IDS 1
30135,2.0,2.0,VP,IDS 1
30136,2.0,2.0,VP,IDS 1
30137,2.0,2.0,VP,IDS 1
30138,2.0,2.0,VP,IDS 1
30139,2.0,2.0,VP,IDS 1
30140,2.0,2.0,VP,IDS 1
30142,2.0,2.0,VP,IDS 1
30169,2.0,2.0,VP,IDS 1
30170,2.0,2.0,VP,IDS 1
30172,2.0,2.0,VP,IDS 1
30174,2.0,2.0,VP,IDS 1
30175,2.0,2.0,VP,IDS 1
30176,2.0,2.0,VP,IDS 1
30178,2.0,2.0,VP,IDS 1
30179,2.0,2.0,VP,IDS 1
30180,2.0,2.0,VP,IDS 1
30181,2.0,2.0,VP,IDS 1
30182,2.0,2.0,VP,IDS 1
30183,2.0,2.0,VP,IDS 1
30184,2.0,2.0,VP,IDS 1
30185,2.0,2.0,VP,IDS 1
30186,2.0,2.0,VP,IDS 1
30187,2.0,2.0,VP,IDS 1
30951,2.0,2.0,VP,IDS 1
30955,2.0,2.0,VP,IDS 1
30957,2.0,2.0,VP,IDS 1
30958,2.0,2.0,VP,IDS 1
30960,2.0,2.0,VP,IDS 1
30963,2.0,2.0,VP,IDS 1
30964,2.0,2.0,VP,IDS 1
30965,2.0,2.0,VP,IDS 1
30967,2.0,2.0,VP,IDS 1
30969,2.0,2.0,VP,IDS 1
30970,2.0,2.0,VP,IDS 1
30971,2.0,2.0,VP,IDS 1
30972,2.0,2.0,VP,IDS 1
30973,2.0,2.0,VP,IDS 1
30974,2.0,2.0,VP,IDS 1
30975,2.0,2.0,VP,IDS 1
30976,2.0,2.0,VP,IDS 1
30977,2.0,2.0,VP,IDS 1
30978,2.0,2.0,VP,IDS 1
30979,2.0,2.0,VP,IDS 1
30984,2.0,2.0,VP,IDS 1
30985,2.0,2.0,VP,IDS 1
30987,2.0,2.0,VP,IDS 1
30988,2.0,2.0,VP,IDS 1
30989,2.0,2.0,VP,IDS 1
30990,2.0,2.0,VP,IDS 1
30991,2.0,2.0,VP,IDS 1
30992,2.0,2.0,VP,IDS 1
30993,2.0,2.0,VP,IDS 1
30994,2.0,2.0,VP,IDS 1
30995,2.0,2.0,VP,IDS 1
30996,2.0,2.0,VP,IDS 1
30997,2.0,2.0,VP,IDS 1
30998,2.0,2.0,VP,IDS 1
30999,2.0,2.0,VP,IDS 1
31000,2.0,2.0,VP,IDS 1
31004,2.0,2.0,VP,IDS 1
31006,2.0,2.0,VP,IDS 1
31007,2.0,2.0,VP,IDS 1
31096,2.0,2.0,VP,IDS 1
31097,2.0,2.0,VP,IDS 1
31098,2.0,2.0,VP,IDS 1
31099,2.0,2.0,VP,IDS 1
31100,2.0,2.0,VP,IDS 1
31101,2.0,2.0,VP,IDS 1
31102,2.0,2.0,VP,IDS 1
31103,2.0,2.0,VP,IDS 1
31104,2.0,2.0,VP,IDS 1
31105,2.0,2.0,VP,IDS 1
31106,2.0,2.0,VP,IDS 1
31107,2.0,2.0,VP,IDS 1
31108,2.0,2.0,VP,IDS 1
31109,2.0,2.0,VP,IDS 1
31110,2.0,2.0,VP,IDS 1
31111,2.0,2.0,VP,IDS 1
31113,2.0,2.0,VP,IDS 1
31114,2.0,2.0,VP,IDS 1
31115,2.0,2.0,VP,IDS 1
31116,2.0,2.0,VP,IDS 1
31117,2.0,2.0,VP,IDS 1
31118,2.0,2.0,VP,IDS 1
31119,2.0,2.0,VP,IDS 1
31121,2.0,2.0,VP,IDS 1
31122,2.0,2.0,VP,IDS 1
31123,2.0,2.0,VP,IDS 1
31125,2.0,2.0,VP,IDS 1
31126,2.0,2.0,VP,IDS 1
31127,2.0,2.0,VP,IDS 1
31128,2.0,2.0,VP,IDS 1
31130,2.0,2.0,VP,IDS 1
31131,2.0,2.0,VP,IDS 1
31132,2.0,2.0,VP,IDS 1
31133,2.0,2.0,VP,IDS 1
31134,2.0,2.0,VP,IDS 1
31136,2.0,2.0,VP,IDS 1
31137,2.0,2.0,VP,IDS 1
31139,2.0,2.0,VP,IDS 1
31140,2.0,2.0,VP,IDS 1
31142,2.0,2.0,VP,IDS 1
31144,2.0,2.0,VP,IDS 1
31145,2.0,2.0,VP,IDS 1
31146,2.0,2.0,VP,IDS 1
31147,2.0,2.0,VP,IDS 1
31176,2.0,2.0,VP,IDS 1
31627,2.0,2.0,VP,IDS 1
31628,2.0,2.0,VP,IDS 1
31629,2.0,2.0,VP,IDS 1
31630,2.0,2.0,VP,IDS 1
31685,2.0,2.0,VP,IDS 1
31686,2.0,2.0,VP,IDS 1
31688,2.0,2.0,VP,IDS 1
31689,2.0,2.0,VP,IDS 1
31692,2.0,2.0,VP,IDS 1
31693,2.0,2.0,VP,IDS 1
31694,2.0,2.0,VP,IDS 1
31695,2.0,2.0,VP,IDS 1
31697,2.0,2.0,VP,IDS 1
31698,2.0,2.0,VP,IDS 1
31699,2.0,2.0,VP,IDS 1
31700,2.0,2.0,VP,IDS 1
31701,2.0,2.0,VP,IDS 1
31702,2.0,2.0,VP,IDS 1
31703,2.0,2.0,VP,IDS 1
31704,2.0,2.0,VP,IDS 1
31705,2.0,2.0,VP,IDS 1
31706,2.0,2.0,VP,IDS 1
31707,2.0,2.0,VP,IDS 1
31708,2.0,2.0,VP,IDS 1
31709,2.0,2.0,VP,IDS 1
31711,2.0,2.0,VP,IDS 1
31713,2.0,2.0,VP,IDS 1
31714,2.0,2.0,VP,IDS 1
31716,2.0,2.0,VP,IDS 1
31717,2.0,2.0,VP,IDS 1
31718,2.0,2.0,VP,IDS 1
31720,2.0,2.0,VP,IDS 1
31721,2.0,2.0,VP,IDS 1
31722,2.0,2.0,VP,IDS 1
31723,2.0,2.0,VP,IDS 1
31724,2.0,2.0,VP,IDS 1
31726,2.0,2.0,VP,IDS 1
31727,2.0,2.0,VP,IDS 1
31728,2.0,2.0,VP,IDS 1
31729,2.0,2.0,VP,IDS 1
31730,2.0,2.0,VP,IDS 1
31731,2.0,2.0,VP,IDS 1
32063,2.0,2.0,VP,IDS 1
32064,2.0,2.0,VP,IDS 1
32066,2.0,2.0,VP,IDS 1
32067,2.0,2.0,VP,IDS 1
32068,2.0,2.0,VP,IDS 1
32070,2.0,2.0,VP,IDS 1
32071,2.0,2.0,VP,IDS 1
32072,2.0,2.0,VP,IDS 1
32073,2.0,2.0,VP,IDS 1
32074,2.0,2.0,VP,IDS 1
32075,2.0,2.0,VP,IDS 1
32076,2.0,2.0,VP,IDS 1
32077,2.0,2.0,VP,IDS 1
32078,2.0,2.0,VP,IDS 1
32079,2.0,2.0,VP,IDS 1
32083,2.0,2.0,VP,IDS 1
32084,2.0,2.0,VP,IDS 1
32085,2.0,2.0,VP,IDS 1
32086,2.0,2.0,VP,IDS 1
32087,2.0,2.0,VP,IDS 1
32088,2.0,2.0,VP,IDS 1
32089,2.0,2.0,VP,IDS 1
32262,2.0,2.0,VP,IDS 1
32263,2.0,2.0,VP,IDS 1
32264,2.0,2.0,VP,IDS 1
32265,2.0,2.0,VP,IDS 1
32266,2.0,2.0,VP,IDS 1
32267,2.0,2.0,VP,IDS 1
32268,2.0,2.0,VP,IDS 1
32269,2.0,2.0,VP,IDS 1
32270,2.0,2.0,VP,IDS 1
32271,2.0,2.0,VP,IDS 1
32272,2.0,2.0,VP,IDS 1
32273,2.0,2.0,VP,IDS 1
32274,2.0,2.0,VP,IDS 1
32275,2.0,2.0,VP,IDS 1
32276,2.0,2.0,VP,IDS 1
32277,2.0,2.0,VP,IDS 1
32279,2.0,2.0,VP,IDS 1
32280,2.0,2.0,VP,IDS 1
32281,2.0,2.0,VP,IDS 1
32282,2.0,2.0,VP,IDS 1
32283,2.0,2.0,VP,IDS 1
32284,2.0,2.0,VP,IDS 1
32285,2.0,2.0,VP,IDS 1
32286,2.0,2.0,VP,IDS 1
32287,2.0,2.0,VP,IDS 1
32288,2.0,2.0,VP,IDS 1
32289,2.0,2.0,VP,IDS 1
32290,2.0,2.0,VP,IDS 1
32291,2.0,2.0,VP,IDS 1
32382,2.0,2.0,VP,IDS 1
32383,2.0,2.0,VP,IDS 1
32384,2.0,2.0,VP,IDS 1
32385,2.0,2.0,VP,IDS 1
32387,2.0,2.0,VP,IDS 1
32388,2.0,2.0,VP,IDS 1
32389,2.0,2.0,VP,IDS 1
32390,2.0,2.0,VP,IDS 1
32391,2.0,2.0,VP,IDS 1
32393,2.0,2.0,VP,IDS 1
32394,2.0,2.0,VP,IDS 1
32396,2.0,2.0,VP,IDS 1
32397,2.0,2.0,VP,IDS 1
32400,2.0,2.0,VP,IDS 1
32401,2.0,2.0,VP,IDS 1
32402,2.0,2.0,VP,IDS 1
32403,2.0,2.0,VP,IDS 1
32407,2.0,2.0,VP,IDS 1
32410,2.0,2.0,VP,IDS 1
32411,2.0,2.0,VP,IDS 1
32412,2.0,2.0,VP,IDS 1
32471,2.0,2.0,VP,IDS 1
32473,2.0,2.0,VP,IDS 1
32475,2.0,2.0,VP,IDS 1
32476,2.0,2.0,VP,IDS 1
32477,2.0,2.0,VP,IDS 1
32478,2.0,2.0,VP,IDS 1
32480,2.0,2.0,VP,IDS 1
32481,2.0,2.0,VP,IDS 1
32482,2.0,2.0,VP,IDS 1
32483,2.0,2.0,VP,IDS 1
32484,2.0,2.0,VP,IDS 1
32485,2.0,2.0,VP,IDS 1
33243,3.0,3.0,VP,IDS 1
33244,3.0,3.0,VP,IDS 1
33246,3.0,3.0,VP,IDS 1
33249,4.0,3.0,FN,IDS 1
33250,3.0,3.0,VP,IDS 1
33251,3.0,3.0,VP,IDS 1
33253,3.0,3.0,VP,IDS 1
33255,3.0,3.0,VP,IDS 1
33256,3.0,3.0,VP,IDS 1
33260,3.0,3.0,VP,IDS 1
33264,3.0,3.0,VP,IDS 1
33266,3.0,3.0,VP,IDS 1
33268,3.0,3.0,VP,IDS 1
33270,4.0,3.0,FN,IDS 1
33430,3.0,3.0,VP,IDS 1
33431,0.0,3.0,FN,IDS 1
33434,3.0,3.0,VP,IDS 1
33435,3.0,3.0,VP,IDS 1
33438,3.0,3.0,VP,IDS 1
33439,3.0,3.0,VP,IDS 1
33443,3.0,3.0,VP,IDS 1
33445,3.0,3.0,VP,IDS 1
33449,3.0,3.0,VP,IDS 1
33454,3.0,3.0,VP,IDS 1
33455,3.0,3.0,VP,IDS 1
33458,3.0,3.0,VP,IDS 1
33460,3.0,3.0,VP,IDS 1
33466,3.0,3.0,VP,IDS 1
33468,3.0,3.0,VP,IDS 1
33471,3.0,3.0,VP,IDS 1
33473,3.0,3.0,VP,IDS 1
33476,0.0,3.0,FN,IDS 1
33477,3.0,3.0,VP,IDS 1
33480,3.0,3.0,VP,IDS 1
33481,3.0,3.0,VP,IDS 1
33485,3.0,3.0,VP,IDS 1
33492,0.0,3.0,FN,IDS 1
